Customer_num,recommendedProducts
C_575498,P_458|P_7819|P_698
C_575581,P_7819|P_9168|P_14546
C_575780,P_15307|P_15489|P_2102
C_576141,P_34833|P_33729|P_16810
C_57621,P_4822|P_15307|P_16717
C_576479,P_7819|P_27777|P_12777
C_576554,P_14546|P_7819|P_12777
C_576767,P_44226|P_44228|P_44795
C_576832,P_14838|P_14595|P_4919
C_577041,P_7819|P_12777|P_14546
C_577836,P_14546|P_12777|P_14591
C_577909,P_14546|P_7819|P_9680
C_578095,P_30782|P_20143|P_20720
C_578254,P_14591|P_14838|P_16717
C_578383,P_40519|P_7819|P_2541
C_578539,P_40519|P_9168|P_4822
C_578754,P_14546|P_7819|P_12777
C_579098,P_40519|P_8625|P_4822
C_579255,P_1926|P_24521|P_16717
C_579740,P_14546|P_12777|P_14838
C_580002,P_12777|P_14546|P_14591
C_580349,P_4822|P_16717|P_7819
C_581083,P_16717|P_7819|P_14546
C_581347,P_2239|P_17000|P_9380
C_581445,P_7819|P_14546|P_12777
C_581473,P_27362|P_20770|P_10769
C_581666,P_7819|P_14546|P_12777
C_581848,P_14546|P_14591|P_7782
C_582088,P_25458|P_7235|P_27531
C_582127,P_7819|P_14546|P_12777
C_582800,P_8790|P_2552|P_4822
C_582894,P_7819|P_4822|P_15307
C_582956,P_1011|P_28713|P_21468
C_583364,P_14546|P_4919|P_7983
C_583390,P_15307|P_14546|P_4919
C_583468,P_7819|P_14546|P_4822
C_583516,P_14546|P_12777|P_16717
C_583695,P_7819|P_12777|P_14546
C_583981,P_40519|P_8625|P_8252
C_583985,P_7819|P_4822|P_12777
C_584127,P_24339|P_24318|P_30343
C_584255,P_12777|P_7819|P_14546
C_584300,P_14546|P_14591|P_8625
C_584360,P_7819|P_14546|P_12777
C_585252,P_14546|P_7819|P_12777
C_585283,P_34933|P_4716|P_29424
C_585308,P_25919|P_40519|P_8625
C_585579,P_14546|P_15307|P_12777
C_58569,P_35326|P_22341|P_17737
C_585723,P_4667|P_13772|P_24247
C_585830,P_26557|P_27684|P_35265
C_586108,P_9169|P_30505|P_2211
C_586254,P_19715|P_17970|P_41457
C_586265,P_7819|P_14546|P_4822
C_586428,P_9224|P_21268|P_20830
C_586575,P_7819|P_14546|P_14591
C_58673,P_14546|P_12777|P_14591
C_587287,P_33407|P_4822|P_34773
C_587374,P_14546|P_14591|P_14595
C_587546,P_4822|P_14591|P_14838
C_587696,P_2536|P_16576|P_21169
C_588015,P_37201|P_37204|P_31606
C_58821,P_2137|P_41357|P_36094
C_588290,P_19340|P_37586|P_28237
C_588319,P_2850|P_23055|P_40503
C_588384,P_7819|P_12777|P_14546
C_588451,P_14591|P_14838|P_7983
C_58893,P_14546|P_14591|P_14838
C_589019,P_40715|P_20601|P_6201
C_589372,P_38105|P_38107|P_38104
C_589399,P_2342|P_14546|P_7819
C_589509,P_29177|P_24521|P_32256
C_589583,P_4822|P_40519|P_8625
C_589875,P_14546|P_471|P_458
C_590019,P_18880|P_20770|P_35287
C_590288,P_14546|P_14591|P_12777
C_590569,P_7819|P_12777|P_9168
C_590899,P_4822|P_9168|P_7819
C_59100,P_12777|P_4822|P_7819
C_591244,P_13813|P_22920|P_29214
C_591362,P_4822|P_9168|P_14546
C_591546,P_17595|P_35379|P_36299
C_591937,P_40519|P_2342|P_4822
C_592226,P_9169|P_41373|P_9798
C_592337,P_13204|P_33343|P_9168
C_592526,P_15307|P_15306|P_15473
C_592659,P_14546|P_14591|P_2341
C_592694,P_7819|P_14546|P_12777
C_592772,P_7819|P_14838|P_18952
C_592871,P_31643|P_27047|P_7819
C_593376,P_457|P_2412|P_10753
C_593472,P_7782|P_9510|P_9459
C_593682,P_14546|P_15307|P_7819
C_594259,P_37590|P_37313|P_2423
C_594457,P_12777|P_7819|P_7896
C_594517,P_18995|P_13901|P_31424
C_594536,P_30343|P_29118|P_16717
C_594668,P_13487|P_15219|P_22217
C_595017,P_17958|P_17959|P_15510
C_595242,P_14546|P_7819|P_14591
C_595317,P_16440|P_16443|P_3773
C_595902,P_12777|P_2342|P_9168
C_596023,P_41250|P_30627|P_13750
C_596173,P_12777|P_6226|P_14838
C_596891,P_15054|P_20204|P_19340
C_59706,P_313|P_22273|P_4919
C_597301,P_14546|P_44256|P_12777
C_597600,P_7819|P_12777|P_4508
C_597714,P_10370|P_30619|P_27726
C_597733,P_7819|P_14591|P_9459
C_598116,P_12777|P_43332|P_14546
C_599026,P_36046|P_39285|P_37574
C_599078,P_29916|P_31307|P_9224
C_599204,P_25939|P_38643|P_6234
C_599370,P_39619|P_36815|P_28282
C_59939,P_19894|P_32162|P_1926
C_599959,P_33505|P_12277|P_41760
C_600149,P_14546|P_7819|P_12777
C_600443,P_30644|P_15509|P_29640
C_600757,P_7819|P_940|P_6896
C_601029,P_14546|P_12777|P_14838
C_6012,P_10107|P_25939|P_38643
C_601356,P_31766|P_36269|P_34311
C_602099,P_25553|P_8132|P_35000
C_603215,P_7819|P_14546|P_12777
C_603222,P_9168|P_15473|P_12777
C_603407,P_7819|P_12777|P_34797
C_603661,P_14546|P_12777|P_4919
C_603824,P_36225|P_19468|P_7031
C_603876,P_14546|P_14591|P_9510
C_604332,P_34326|P_25168|P_27450
C_604656,P_18470|P_30878|P_39867
C_605173,P_25710|P_3607|P_3710
C_605311,P_11562|P_35357|P_39318
C_605451,P_17038|P_31757|P_17039
C_605473,P_14546|P_4822|P_7819
C_60556,P_4183|P_20983|P_7031
C_605748,P_14629|P_3697|P_27112
C_606139,P_32162|P_38111|P_38107
C_606839,P_4822|P_14546|P_15307
C_607421,P_8625|P_30644|P_15306
C_607577,P_40589|P_7819|P_14546
C_60772,P_7819|P_14546|P_14591
C_607785,P_14546|P_4822|P_7819
C_607986,P_14546|P_14838|P_14591
C_607992,P_44452|P_44227|P_44226
C_60820,P_8790|P_43571|P_2552
C_608698,P_12256|P_35039|P_2342
C_608702,P_34771|P_27589|P_34759
C_608839,P_12777|P_14546|P_7819
C_609382,P_11156|P_28604|P_29183
C_609430,P_20436|P_30990|P_26905
C_60951,P_30467|P_20234|P_9462
C_609533,P_14546|P_12777|P_16717
C_609751,P_4919|P_15307|P_4008
C_609789,P_18949|P_9712|P_5518
C_609963,P_31038|P_27664|P_31039
C_610371,P_12777|P_44439|P_14546
C_610389,P_8610|P_7819|P_25290
C_610769,P_41818|P_37586|P_28237
C_610861,P_9168|P_2211|P_7819
C_61095,P_2795|P_10575|P_2652
C_610960,P_4822|P_7819|P_14546
C_611336,P_7819|P_12777|P_14546
C_611352,P_15307|P_14546|P_7819
C_611405,P_7819|P_14546|P_12777
C_611471,P_14838|P_14595|P_4822
C_611515,P_30817|P_27631|P_30815
C_61153,P_40519|P_12777|P_14546
C_611575,P_18395|P_19894|P_16717
C_612269,P_44703|P_28301|P_11167
C_612326,P_14838|P_7983|P_7976
C_61239,P_9169|P_14546|P_12777
C_612561,P_12777|P_14546|P_7819
C_612767,P_15473|P_2102|P_15307
C_613032,P_12777|P_14838|P_4822
C_613052,P_11167|P_41927|P_40167
C_613234,P_2226|P_4822|P_16717
C_613382,P_14546|P_7819|P_14591
C_613507,P_41478|P_3070|P_6989
C_613708,P_12777|P_9459|P_9510
C_614640,P_7819|P_14546|P_2341
C_615820,P_4822|P_7819|P_15307
C_615850,P_4919|P_9168|P_9169
C_616017,P_44268|P_44255|P_44474
C_616355,P_14546|P_7819|P_14591
C_616577,P_9534|P_19826|P_21381
C_617101,P_15472|P_15475|P_1644
C_617376,P_15472|P_15475|P_29864
C_617445,P_14546|P_14591|P_14595
C_617572,P_14546|P_12777|P_14591
C_617765,P_10052|P_14546|P_30873
C_617985,P_1382|P_36814|P_21027
C_618151,P_3350|P_31373|P_3348
C_618361,P_4919|P_14546|P_16717
C_618474,P_18099|P_40084|P_19232
C_618515,P_14712|P_7819|P_9168
C_618901,P_4822|P_28996|P_14546
C_618948,P_12777|P_14546|P_4822
C_619067,P_17973|P_18036|P_12403
C_619386,P_14546|P_7819|P_12777
C_619614,P_1009|P_30857|P_18638
C_61996,P_745|P_44094|P_9678
C_620010,P_35570|P_16272|P_5910
C_620361,P_2211|P_25749|P_7819
C_621488,P_7819|P_16717|P_14546
C_621682,P_14546|P_7819|P_12777
C_622020,P_14546|P_12777|P_14591
C_622275,P_40519|P_4822|P_8625
C_622404,P_25158|P_40804|P_33864
C_622857,P_14546|P_16717|P_7819
C_622911,P_21295|P_58|P_3365
C_623072,P_3135|P_19539|P_40686
C_623148,P_7819|P_12777|P_4822
C_62367,P_39619|P_4919|P_4944
C_623834,P_40519|P_8625|P_4822
C_623871,P_7030|P_7029|P_16717
C_624077,P_14546|P_12777|P_14591
C_624265,P_7819|P_14546|P_12777
C_624363,P_10235|P_32172|P_35694
C_624640,P_12777|P_7819|P_14591
C_62500,P_18442|P_19142|P_31222
C_625127,P_44807|P_28420|P_32932
C_625423,P_3137|P_10107|P_10109
C_625605,P_28649|P_17093|P_9942
C_625636,P_14546|P_14838|P_14591
C_625715,P_4822|P_28160|P_9168
C_626125,P_18407|P_9741|P_26956
C_626361,P_26007|P_24599|P_30643
C_626555,P_4235|P_7819|P_14546
C_62691,P_9168|P_14546|P_7819
C_627047,P_14546|P_14591|P_9169
C_627298,P_40217|P_15393|P_15283
C_627774,P_21495|P_25552|P_25554
C_627786,P_4919|P_2341|P_4822
C_628232,P_19266|P_44098|P_28160
C_628248,P_10769|P_2154|P_29120
C_628358,P_7819|P_14546|P_14591
C_628709,P_14546|P_34418|P_34659
C_629106,P_26559|P_17292|P_28447
C_629494,P_14546|P_14591|P_14838
C_62976,P_42067|P_34657|P_12510
C_629841,P_7819|P_12777|P_14546
C_629859,P_12777|P_14546|P_14838
C_63010,P_9899|P_44495|P_35310
C_630209,P_14546|P_4919|P_15307
C_630413,P_7819|P_14546|P_14591
C_631100,P_14838|P_14595|P_14603
C_631743,P_4919|P_9168|P_14939
C_631934,P_14546|P_7819|P_4919
C_632109,P_25547|P_19894|P_41909
C_63298,P_7819|P_16717|P_14595
C_633061,P_17556|P_5510|P_7819
C_633295,P_7819|P_12777|P_14591
C_63333,P_44255|P_44458|P_44475
C_63356,P_7819|P_14591|P_14838
C_633741,P_6055|P_35379|P_36299
C_634007,P_14546|P_37586|P_28237
C_634411,P_5844|P_1436|P_5667
C_634743,P_12848|P_12850|P_3325
C_634941,P_12777|P_14591|P_14838
C_634944,P_4822|P_15307|P_12777
C_634962,P_7819|P_14546|P_4822
C_635217,P_17038|P_17039|P_15376
C_635377,P_4892|P_30463|P_42788
C_636505,P_14591|P_9459|P_9510
C_636608,P_456|P_697|P_2413
C_636802,P_12777|P_14546|P_2342
C_637219,P_12777|P_14838|P_16717
C_637874,P_12777|P_7819|P_4822
C_637907,P_28282|P_12777|P_7819
C_638160,P_14546|P_9168|P_12777
C_638247,P_14838|P_14595|P_9459
C_638979,P_7819|P_14591|P_12777
C_639230,P_7819|P_14546|P_14838
C_639359,P_2147|P_3278|P_18963
C_639439,P_13838|P_32185|P_4944
C_639470,P_7819|P_12777|P_2342
C_639801,P_14546|P_14591|P_12777
C_640713,P_14546|P_12777|P_14591
C_640721,P_15509|P_25252|P_25230
C_640952,P_43292|P_37183|P_28169
C_64106,P_7007|P_27450|P_4335
C_641403,P_16579|P_25370|P_30605
C_641473,P_7819|P_12777|P_14546
C_641642,P_14546|P_12777|P_14591
C_64213,P_7819|P_14546|P_14838
C_642232,P_12777|P_14546|P_14591
C_642249,P_3077|P_36297|P_28663
C_64236,P_33758|P_28608|P_27232
C_642806,P_12777|P_14591|P_14838
C_643143,P_2211|P_5416|P_41760
C_643363,P_7819|P_12777|P_14591
C_643381,P_7302|P_7819|P_12777
C_643734,P_14591|P_4822|P_14595
C_643872,P_29118|P_25927|P_30343
C_643887,P_7819|P_37183|P_2812
C_643911,P_7819|P_12777|P_14591
C_64412,P_7537|P_8109|P_17872
C_644379,P_8677|P_31076|P_34681
C_644400,P_7819|P_14546|P_12777
C_644403,P_44256|P_7819|P_12777
C_644885,P_12928|P_44722|P_27287
C_645268,P_30644|P_29640|P_16717
C_645647,P_471|P_457|P_460
C_645946,P_7819|P_14546|P_8625
C_646005,P_7819|P_9168|P_14591
C_646319,P_28169|P_13079|P_37565
C_646621,P_12777|P_14546|P_14595
C_646774,P_7819|P_16717|P_14546
C_646878,P_7819|P_14546|P_12777
C_647066,P_37206|P_28678|P_34675
C_647399,P_35586|P_13204|P_33343
C_648150,P_16717|P_7819|P_4822
C_648347,P_30644|P_30643|P_26207
C_648551,P_12848|P_4183|P_13852
C_64871,P_44256|P_44458|P_44439
C_649300,P_12777|P_14838|P_9510
C_649627,P_14546|P_7819|P_8625
C_649974,P_14546|P_12777|P_4822
C_650240,P_16579|P_25370|P_31941
C_650369,P_4822|P_16717|P_14838
C_650427,P_16717|P_32291|P_27018
C_650447,P_456|P_458|P_2412
C_650741,P_7819|P_12777|P_14546
C_650822,P_26088|P_35013|P_21376
C_651053,P_12777|P_14546|P_7819
C_651110,P_9032|P_9030|P_5895
C_651163,P_5014|P_29098|P_21169
C_65144,P_7819|P_12777|P_14595
C_652389,P_2413|P_460|P_4910
C_652467,P_12777|P_7819|P_14546
C_65258,P_2211|P_30644|P_16717
C_653452,P_14546|P_14595|P_7937
C_653496,P_33704|P_1310|P_31603
C_653660,P_35196|P_71|P_18912
C_653661,P_150|P_12256|P_40519
C_653798,P_31978|P_32346|P_32348
C_654375,P_12777|P_7819|P_14546
C_654385,P_7819|P_2341|P_4822
C_654490,P_25816|P_826|P_2498
C_654697,P_16717|P_14591|P_14546
C_654814,P_14546|P_15307|P_4919
C_654926,P_35379|P_36299|P_35308
C_655303,P_12847|P_33949|P_1926
C_655518,P_12777|P_4822|P_2342
C_655551,P_7819|P_6610|P_12777
C_655790,P_7819|P_14546|P_12777
C_655840,P_38008|P_25503|P_41989
C_655906,P_41989|P_12609|P_34906
C_656095,P_25198|P_30928|P_29282
C_656161,P_40519|P_7819|P_10370
C_656334,P_7819|P_9168|P_16717
C_656339,P_34933|P_17351|P_41363
C_65706,P_12777|P_7819|P_14546
C_657191,P_20510|P_33897|P_27698
C_657554,P_14546|P_14591|P_14838
C_657681,P_19460|P_21510|P_19917
C_657694,P_16516|P_31416|P_39649
C_657792,P_14546|P_12777|P_14591
C_658004,P_27650|P_4664|P_30259
C_658046,P_32355|P_32354|P_6340
C_658123,P_22121|P_31408|P_13193
C_658525,P_10799|P_4350|P_22920
C_658606,P_38110|P_38104|P_14546
C_658667,P_7819|P_14546|P_14591
C_658681,P_14546|P_14591|P_7983
C_658771,P_1926|P_18396|P_44452
C_659138,P_5148|P_5150|P_7819
C_659313,P_11741|P_11740|P_6258
C_659400,P_12777|P_14546|P_7983
C_659552,P_7819|P_14546|P_12777
C_660025,P_2226|P_18958|P_4664
C_660529,P_14546|P_14591|P_16717
C_660705,P_2374|P_29416|P_10677
C_660755,P_4822|P_4919|P_14546
C_661063,P_14546|P_12777|P_14595
C_661140,P_3607|P_30644|P_4822
C_661143,P_23592|P_14501|P_26692
C_661152,P_31095|P_25393|P_7819
C_661191,P_7819|P_14546|P_14591
C_661841,P_4822|P_12256|P_2342
C_661842,P_17875|P_26919|P_26405
C_662264,P_7819|P_14546|P_12777
C_662415,P_44255|P_44439|P_40519
C_662616,P_10107|P_10108|P_17173
C_662762,P_7819|P_14546|P_12777
C_662995,P_7819|P_12777|P_14591
C_663705,P_28381|P_7604|P_12646
C_663844,P_14546|P_7819|P_12777
C_663993,P_5148|P_12256|P_15307
C_664052,P_2937|P_4822|P_11760
C_664171,P_9741|P_7448|P_1676
C_66444,P_29640|P_4218|P_4822
C_664787,P_12777|P_14591|P_14838
C_664853,P_2211|P_7031|P_18441
C_665041,P_7819|P_12777|P_4822
C_665106,P_16717|P_15307|P_14546
C_665664,P_33389|P_39991|P_29396
C_665673,P_7819|P_1926|P_4822
C_665920,P_1997|P_9681|P_7798
C_666757,P_27450|P_4335|P_16884
C_66694,P_38008|P_25503|P_41989
C_6670,P_21600|P_15804|P_28398
C_66708,P_37285|P_34668|P_36273
C_667190,P_7819|P_14546|P_4822
C_667467,P_9168|P_9169|P_16717
C_66770,P_14546|P_12777|P_14591
C_667718,P_7819|P_12777|P_14591
C_667807,P_16717|P_4822|P_22920
C_66791,P_7819|P_14546|P_12777
C_66864,P_7114|P_7116|P_10183
C_668647,P_38224|P_27571|P_44585
C_668977,P_26113|P_35697|P_8330
C_669132,P_17050|P_2588|P_4045
C_669729,P_7819|P_14546|P_9561
C_669909,P_12777|P_7819|P_14546
C_670582,P_14546|P_7819|P_14591
C_670948,P_14546|P_14838|P_14595
C_670959,P_44268|P_16717|P_44256
C_671268,P_40568|P_12852|P_34646
C_6714,P_3506|P_27517|P_14674
C_671589,P_10109|P_10110|P_36299
C_671616,P_17168|P_35235|P_35237
C_67222,P_44298|P_7819|P_9168
C_672390,P_30643|P_1926|P_4218
C_672433,P_27726|P_38018|P_38304
C_672577,P_12777|P_14546|P_14591
C_672823,P_20510|P_33897|P_34751
C_672963,P_7819|P_14546|P_16717
C_673083,P_44439|P_44474|P_44254
C_673247,P_24255|P_24256|P_10370
C_673298,P_7819|P_14546|P_12777
C_673429,P_4919|P_14546|P_7819
C_673693,P_14546|P_12777|P_14591
C_673832,P_9169|P_16717|P_14546
C_673946,P_9459|P_4822|P_14603
C_67402,P_43980|P_35332|P_12971
C_674033,P_36062|P_2552|P_2525
C_674144,P_17987|P_10724|P_17444
C_674152,P_12777|P_14546|P_7983
C_674678,P_36130|P_17292|P_28447
C_674699,P_7819|P_4822|P_14546
C_675263,P_18532|P_17133|P_10370
C_675445,P_7819|P_35339|P_10097
C_675490,P_7819|P_14546|P_9168
C_675723,P_7819|P_14546|P_12777
C_675786,P_4919|P_41779|P_42119
C_67614,P_14546|P_7819|P_12777
C_676198,P_7819|P_31688|P_26976
C_676481,P_458|P_456|P_457
C_677369,P_31707|P_37586|P_28237
C_678156,P_42256|P_32019|P_41707
C_678247,P_6008|P_26406|P_10997
C_678804,P_35043|P_30881|P_33362
C_678906,P_35208|P_35210|P_22119
C_679047,P_14546|P_7819|P_23523
C_679870,P_7819|P_4822|P_14546
C_680193,P_14546|P_4822|P_2341
C_68048,P_37635|P_16964|P_34282
C_680562,P_7954|P_5819|P_38206
C_681383,P_14546|P_10370|P_14838
C_681404,P_7782|P_14546|P_12777
C_681489,P_40519|P_4822|P_8625
C_681777,P_9766|P_11500|P_4045
C_681850,P_14546|P_14591|P_14595
C_681853,P_14546|P_4822|P_12777
C_681866,P_4822|P_6695|P_4919
C_681916,P_32270|P_28425|P_12777
C_681999,P_9168|P_14546|P_4802
C_682003,P_359|P_3702|P_38206
C_682563,P_2423|P_17292|P_28447
C_682572,P_4822|P_12777|P_7819
C_682832,P_10326|P_9775|P_11734
C_682888,P_20638|P_24495|P_33321
C_683038,P_9168|P_7833|P_39354
C_683650,P_12777|P_14546|P_9510
C_68367,P_7819|P_12777|P_9459
C_683989,P_14546|P_12777|P_7819
C_683994,P_7819|P_14546|P_16717
C_684078,P_7819|P_12777|P_4822
C_684192,P_7819|P_14546|P_14591
C_684250,P_12777|P_16717|P_4919
C_684634,P_7819|P_12777|P_14546
C_685144,P_25749|P_25768|P_16717
C_685223,P_7819|P_12777|P_20861
C_68535,P_14546|P_12777|P_14838
C_685525,P_34439|P_2295|P_10009
C_685530,P_16802|P_18176|P_1644
C_685576,P_18880|P_21229|P_316
C_685713,P_14107|P_9169|P_18442
C_686085,P_7819|P_14546|P_4822
C_68612,P_14546|P_14838|P_7983
C_68622,P_12777|P_7819|P_14546
C_686315,P_3343|P_32162|P_1428
C_686792,P_1128|P_1391|P_41835
C_686945,P_132|P_4044|P_36929
C_687772,P_8625|P_7819|P_14546
C_687939,P_14546|P_12777|P_7983
C_68797,P_20231|P_36783|P_2342
C_688020,P_6201|P_37931|P_18290
C_688085,P_4822|P_7819|P_12777
C_688102,P_11986|P_15100|P_19829
C_688270,P_7819|P_12777|P_14546
C_68848,P_13963|P_44757|P_22756
C_688945,P_33758|P_28608|P_27232
C_689102,P_40568|P_19371|P_29815
C_689265,P_7819|P_12777|P_14591
C_68933,P_18958|P_4664|P_14924
C_689374,P_14546|P_7819|P_14591
C_689499,P_14546|P_12777|P_4822
C_689972,P_4822|P_14546|P_16717
C_690019,P_33819|P_7819|P_14546
C_690066,P_7819|P_2552|P_12777
C_690109,P_39435|P_37316|P_16953
C_690183,P_14546|P_12777|P_14591
C_690479,P_16717|P_4822|P_29640
C_690696,P_29640|P_14546|P_24677
C_690867,P_7819|P_14546|P_7937
C_69160,P_30871|P_26932|P_35240
C_691931,P_3702|P_41885|P_19594
C_692091,P_7819|P_14546|P_12777
C_692157,P_7819|P_4919|P_12777
C_692603,P_7819|P_14546|P_12777
C_69315,P_7819|P_35006|P_16717
C_69379,P_34780|P_31950|P_35018
C_693815,P_25710|P_25702|P_17556
C_694280,P_662|P_38190|P_1382
C_694503,P_7819|P_14546|P_12777
C_695234,P_7819|P_14546|P_12777
C_695553,P_33904|P_34618|P_30960
C_695890,P_31643|P_27047|P_14546
C_696347,P_4968|P_41909|P_44699
C_696560,P_7819|P_14546|P_4822
C_696707,P_7819|P_12777|P_4822
C_69676,P_5237|P_3350|P_3248
C_696999,P_7819|P_14838|P_4822
C_6970,P_14546|P_14591|P_14838
C_697347,P_12777|P_7782|P_14546
C_697397,P_32229|P_32230|P_33900
C_697974,P_4822|P_9169|P_7819
C_698414,P_7819|P_14546|P_12777
C_698664,P_12777|P_7819|P_14838
C_699065,P_19711|P_31658|P_4822
C_699173,P_7819|P_14546|P_24245
C_699434,P_4822|P_14546|P_7819
C_699529,P_36062|P_25458|P_7235
C_699563,P_7190|P_30644|P_15307
C_699767,P_9169|P_4822|P_27621
C_700571,P_44184|P_44182|P_7819
C_700621,P_13901|P_25370|P_31424
C_70152,P_697|P_10753|P_460
C_702566,P_456|P_458|P_697
C_702572,P_7819|P_12777|P_4822
C_70276,P_9102|P_5963|P_18063
C_703029,P_14546|P_4822|P_7983
C_703042,P_14829|P_14826|P_14546
C_703468,P_456|P_471|P_457
C_703482,P_12777|P_7819|P_4822
C_703796,P_8625|P_12256|P_4822
C_703877,P_18599|P_13222|P_31424
C_703913,P_31020|P_4536|P_19936
C_703971,P_12777|P_15473|P_24244
C_704150,P_35220|P_35201|P_19650
C_704376,P_8625|P_4822|P_2341
C_704906,P_7819|P_14546|P_12777
C_705041,P_31947|P_28551|P_7236
C_705166,P_12777|P_14591|P_4919
C_705197,P_34387|P_35315|P_24245
C_705403,P_7819|P_14546|P_14838
C_705548,P_30590|P_37643|P_33637
C_705706,P_14546|P_7819|P_16717
C_705811,P_14591|P_14595|P_14838
C_706749,P_14546|P_12777|P_9459
C_707378,P_7819|P_12777|P_14546
C_70787,P_38105|P_38104|P_38109
C_708008,P_7819|P_14591|P_4919
C_708066,P_12777|P_14591|P_4822
C_708615,P_14546|P_7819|P_12777
C_709085,P_17051|P_4944|P_7819
C_70958,P_12256|P_7819|P_40519
C_70990,P_9871|P_19235|P_8611
C_710388,P_13222|P_34411|P_40174
C_710490,P_4822|P_40519|P_15307
C_710718,P_35733|P_31051|P_39318
C_7110,P_7871|P_31785|P_1166
C_71109,P_14546|P_7819|P_4822
C_711144,P_12777|P_16717|P_2341
C_711154,P_14546|P_14591|P_14838
C_711219,P_9168|P_4822|P_15307
C_711501,P_4822|P_9168|P_16717
C_711544,P_1926|P_30644|P_19894
C_711805,P_4822|P_16717|P_2342
C_711815,P_15363|P_42760|P_42094
C_712563,P_14591|P_9510|P_7782
C_712807,P_7819|P_4822|P_15307
C_713005,P_1388|P_1128|P_1391
C_713269,P_4822|P_9510|P_9459
C_713331,P_17001|P_17002|P_31398
C_713352,P_44255|P_44474|P_44254
C_71346,P_7819|P_14546|P_12777
C_713776,P_2566|P_13776|P_13483
C_713984,P_27628|P_4169|P_33863
C_713992,P_12777|P_7819|P_2431
C_714717,P_14546|P_7819|P_4919
C_714976,P_4822|P_14546|P_7819
C_71504,P_8791|P_38643|P_3903
C_715070,P_7819|P_14546|P_4919
C_715717,P_38284|P_642|P_23055
C_716056,P_14546|P_7819|P_12777
C_716180,P_12777|P_7819|P_41860
C_716783,P_35006|P_238|P_38129
C_717097,P_37246|P_11994|P_34904
C_717291,P_37615|P_5099|P_33735
C_717584,P_27058|P_29120|P_5506
C_717608,P_4822|P_12256|P_4919
C_718191,P_35224|P_37203|P_27726
C_718418,P_16717|P_36267|P_22034
C_718525,P_7819|P_12777|P_14546
C_718843,P_15687|P_3948|P_33983
C_718994,P_7819|P_14546|P_14591
C_719211,P_9168|P_10973|P_4919
C_719587,P_7819|P_14591|P_16717
C_719688,P_27114|P_5192|P_15937
C_719727,P_370|P_11170|P_7819
C_719866,P_9168|P_14546|P_4335
C_719961,P_8465|P_15086|P_31962
C_720010,P_18711|P_37206|P_8788
C_720065,P_12777|P_44307|P_44308
C_720177,P_14546|P_12777|P_5147
C_720323,P_14546|P_14838|P_14595
C_720591,P_12777|P_14838|P_14595
C_72070,P_9459|P_9510|P_7782
C_721382,P_4822|P_4919|P_7819
C_721578,P_34831|P_11972|P_31228
C_721630,P_37|P_39980|P_15893
C_721814,P_14546|P_7819|P_4822
C_723246,P_14546|P_7819|P_12777
C_723446,P_7819|P_14546|P_14838
C_724068,P_7819|P_15472|P_12256
C_724195,P_4822|P_12777|P_14546
C_724399,P_4218|P_15307|P_4822
C_72481,P_11426|P_37246|P_11994
C_72484,P_7819|P_14546|P_14838
C_725554,P_4822|P_9168|P_14546
C_72559,P_26450|P_35379|P_36299
C_726043,P_14830|P_39289|P_14649
C_726264,P_14546|P_12777|P_14591
C_726369,P_14546|P_14838|P_9459
C_727003,P_16884|P_27450|P_4335
C_727346,P_1211|P_9841|P_20436
C_727602,P_7819|P_12777|P_33343
C_727655,P_25939|P_38643|P_32191
C_727719,P_17005|P_9169|P_20929
C_727787,P_33675|P_19647|P_16576
C_727992,P_7819|P_14546|P_5510
C_728150,P_30414|P_15193|P_29967
C_728259,P_4822|P_14546|P_12777
C_728424,P_28393|P_35341|P_7819
C_728658,P_7819|P_14546|P_9510
C_729152,P_7241|P_8851|P_37933
C_72974,P_12777|P_14591|P_7983
C_729782,P_30974|P_44077|P_4568
C_729802,P_14546|P_14591|P_9459
C_730,P_12846|P_12850|P_6527
C_730048,P_7819|P_12777|P_14591
C_730548,P_3252|P_13469|P_33506
C_730584,P_39256|P_10642|P_43849
C_730927,P_7819|P_40519|P_14546
C_731546,P_4822|P_41821|P_41926
C_732011,P_27461|P_26448|P_28301
C_732478,P_7819|P_12777|P_14546
C_732815,P_7819|P_14546|P_14838
C_732912,P_7819|P_14546|P_4822
C_733406,P_33443|P_39645|P_39641
C_733465,P_2295|P_10009|P_34439
C_7338,P_30644|P_471|P_29640
C_733885,P_7819|P_14546|P_12777
C_734235,P_44185|P_7819|P_12777
C_734354,P_14546|P_7819|P_4919
C_734409,P_7819|P_12777|P_13114
C_734701,P_8973|P_19610|P_25896
C_734905,P_31071|P_902|P_5378
C_735105,P_7819|P_9168|P_40519
C_735249,P_13544|P_32239|P_33506
C_735430,P_27722|P_29078|P_41954
C_735468,P_30983|P_17185|P_35351
C_735669,P_7819|P_14546|P_12777
C_735815,P_2341|P_4919|P_14595
C_735843,P_13569|P_4822|P_4218
C_736303,P_12777|P_7819|P_33355
C_736319,P_14546|P_7819|P_40519
C_736351,P_14546|P_12777|P_14591
C_736608,P_36928|P_12437|P_5480
C_736771,P_4411|P_18396|P_27293
C_736773,P_14546|P_12777|P_4822
C_736969,P_3607|P_4822|P_40519
C_737078,P_10674|P_40731|P_20204
C_73727,P_7732|P_29411|P_14591
C_737354,P_24601|P_4919|P_4822
C_737768,P_4919|P_15307|P_8625
